behav,b_id,spot,timestamp,temp,humid,prep,pres,w_sp,dept
4.0,51550,2,1515283440,10.6,8.48,0.02,100.18,2.64,3
4.0,51087,1,1515283500,10.6,8.48,0.02,100.18,2.64,0
4.0,50911,2,1515284460,10.6,8.48,0.02,100.18,2.64,0
4.0,51086,1,1515285180,10.6,8.48,0.02,100.18,2.64,9
4.0,51548,2,1515286140,10.6,8.48,0.02,100.18,2.64,3
4.0,51547,2,1515286800,10.43,8.42,0.03,100.17,2.8,3
4.0,51550,2,1515288240,10.43,8.42,0.03,100.17,2.8,3
4.0,51548,2,1515288300,10.43,8.42,0.03,100.17,2.8,3
4.0,51549,2,1515288540,10.43,8.42,0.03,100.17,2.8,3
4.0,50339,2,1515289020,10.43,8.42,0.03,100.17,2.8,2
4.0,50349,2,1515289260,10.43,8.42,0.03,100.17,2.8,4
4.0,50911,2,1515289380,10.43,8.42,0.03,100.17,2.8,0
4.0,51547,2,1515289560,10.43,8.42,0.03,100.17,2.8,3
4.0,51550,2,1515289620,10.43,8.42,0.03,100.17,2.8,3
4.0,51548,2,1515290460,10.19,8.36,0.03,100.17,2.96,3
4.0,50913,2,1515290820,10.19,8.36,0.03,100.17,2.96,3
4.0,50911,2,1515291000,10.19,8.36,0.03,100.17,2.96,0
4.0,51549,2,1515291180,10.19,8.36,0.03,100.17,2.96,3
4.0,51550,2,1515291240,10.19,8.36,0.03,100.17,2.96,3
4.0,51547,2,1515292440,10.19,8.36,0.03,100.17,2.96,3
4.0,51548,2,1515292800,10.19,8.36,0.03,100.17,2.96,3
4.0,51547,2,1515294960,9.9,8.24,0.03,100.19,3.04,3
4.0,50349,2,1515295320,9.9,8.24,0.03,100.19,3.04,4
4.0,51548,2,1515296160,9.9,8.24,0.03,100.19,3.04,3
4.0,51549,2,1515296580,9.9,8.24,0.03,100.19,3.04,3
3.0,50911,2,1515297300,9.9,8.24,0.03,100.19,3.04,0
4.0,51550,2,1515297600,10.83,8.36,0.03,100.2,2.8,3
4.0,51547,2,1515298140,10.83,8.36,0.03,100.2,2.8,3
4.0,51549,2,1515298500,10.83,8.36,0.03,100.2,2.8,3
4.0,50349,2,1515298560,10.83,8.36,0.03,100.2,2.8,4
4.0,51548,2,1515299100,10.83,8.36,0.03,100.2,2.8,3
4.0,50349,2,1515299760,10.83,8.36,0.03,100.2,2.8,4
4.0,50911,2,1515300480,10.83,8.36,0.03,100.2,2.8,0
4.0,51550,2,1515300660,10.83,8.36,0.03,100.2,2.8,3
4.0,51549,2,1515301260,12.64,8.67,0.01,100.24,3.32,3
4.0,51550,2,1515302040,12.64,8.67,0.01,100.24,3.32,3
4.0,51548,2,1515302760,12.64,8.67,0.01,100.24,3.32,3
4.0,50269,2,1515303360,12.64,8.67,0.01,100.24,3.32,6
4.0,51548,3,1515305760,13.57,8.54,0.0,100.24,3.3,3
4.0,50269,1,1515305820,13.57,8.54,0.0,100.24,3.3,6
4.0,50269,2,1515305880,13.57,8.54,0.0,100.24,3.3,6
4.0,51550,2,1515307260,13.57,8.54,0.0,100.24,3.3,3
4.0,51549,2,1515309360,14.62,8.24,0.0,100.24,3.09,3
4.0,51548,2,1515310380,14.62,8.24,0.0,100.24,3.09,3
4.0,51550,2,1515310440,14.62,8.24,0.0,100.24,3.09,3
4.0,50911,2,1515310740,14.62,8.24,0.0,100.24,3.09,0
4.0,51549,2,1515312000,15.71,8.0,0.0,100.22,2.93,3
4.0,50349,2,1515313200,15.71,8.0,0.0,100.22,2.93,4
3.0,51547,2,1515316140,16.72,8.0,0.0,100.21,2.99,3
3.0,51547,2,1515317640,16.72,8.0,0.0,100.21,2.99,3
4.0,51549,2,1515318480,16.72,8.0,0.0,100.21,2.99,3
4.0,51547,2,1515319320,17.62,8.18,0.0,100.2,3.11,3
4.0,50911,2,1515319620,17.62,8.18,0.0,100.2,3.11,0
4.0,51549,2,1515319680,17.62,8.18,0.0,100.2,3.11,3
4.0,50908,1,1515320880,17.62,8.18,0.0,100.2,3.11,9
4.0,51549,2,1515321360,17.62,8.18,0.0,100.2,3.11,3
4.0,50911,2,1515321480,17.62,8.18,0.0,100.2,3.11,0
4.0,50272,1,1515321540,17.62,8.18,0.0,100.2,3.11,2
4.0,51550,2,1515321840,17.62,8.18,0.0,100.2,3.11,3
3.0,51550,2,1515323220,18.42,8.48,0.0,100.19,3.19,3
4.0,50911,2,1515323220,18.42,8.48,0.0,100.19,3.19,0
4.0,50913,2,1515323340,18.42,8.48,0.0,100.19,3.19,3
4.0,51547,2,1515324120,18.42,8.48,0.0,100.19,3.19,3
4.0,50910,1,1515324300,18.42,8.48,0.0,100.19,3.19,5
4.0,51549,2,1515324960,18.42,8.48,0.0,100.19,3.19,3
1.0,51088,1,1515325260,18.42,8.48,0.0,100.19,3.19,9
4.0,50911,2,1515325380,18.42,8.48,0.0,100.19,3.19,0
4.0,50240,2,1515325560,18.42,8.48,0.0,100.19,3.19,9
4.0,50349,2,1515325860,18.42,8.48,0.0,100.19,3.19,4
4.0,50266,1,1515326040,18.42,8.48,0.0,100.19,3.19,1
4.0,51547,2,1515326160,18.42,8.48,0.0,100.19,3.19,3
4.0,51549,2,1515326820,19.08,8.73,0.0,100.17,3.17,3
4.0,50911,1,1515326940,19.08,8.73,0.0,100.17,3.17,0
4.0,50349,2,1515327060,19.08,8.73,0.0,100.17,3.17,4
4.0,51550,2,1515327060,19.08,8.73,0.0,100.17,3.17,3
4.0,51547,2,1515327420,19.08,8.73,0.0,100.17,3.17,3
4.0,50841,1,1515327600,19.08,8.73,0.0,100.17,3.17,2
4.0,51088,2,1515328440,19.08,8.73,0.0,100.17,3.17,9
4.0,51087,2,1515328440,19.08,8.73,0.0,100.17,3.17,0
3.0,50267,2,1515328740,19.08,8.73,0.0,100.17,3.17,0
4.0,51547,2,1515329040,19.08,8.73,0.0,100.17,3.17,3
4.0,51548,2,1515329100,19.08,8.73,0.0,100.17,3.17,3
4.0,50316,1,1515329220,19.08,8.73,0.0,100.17,3.17,6
3.0,51550,2,1515329340,19.08,8.73,0.0,100.17,3.17,3
3.0,51088,1,1515330300,19.6,8.91,0.0,100.15,3.12,9
4.0,50267,1,1515330660,19.6,8.91,0.0,100.15,3.12,0
4.0,51087,1,1515331500,19.6,8.91,0.0,100.15,3.12,0
1.0,50911,1,1515331920,19.6,8.91,0.0,100.15,3.12,0
4.0,50914,1,1515332040,19.6,8.91,0.0,100.15,3.12,3
4.0,51547,2,1515332400,19.6,8.91,0.0,100.15,3.12,3
3.0,50676,2,1515332460,19.6,8.91,0.0,100.15,3.12,4
4.0,50908,1,1515332520,19.6,8.91,0.0,100.15,3.12,9
4.0,51547,2,1515332820,19.6,8.91,0.0,100.15,3.12,3
4.0,51548,2,1515333360,19.6,8.91,0.0,100.15,3.12,3
4.0,51549,2,1515333660,19.9,9.03,0.0,100.12,3.01,3
4.0,51550,2,1515333840,19.9,9.03,0.0,100.12,3.01,3
4.0,51549,2,1515334200,19.9,9.03,0.0,100.12,3.01,3
4.0,51547,2,1515334680,19.9,9.03,0.0,100.12,3.01,3
4.0,50269,2,1515334740,19.9,9.03,0.0,100.12,3.01,6
4.0,50522,1,1515334920,19.9,9.03,0.0,100.12,3.01,8
4.0,50238,2,1515335160,19.9,9.03,0.0,100.12,3.01,2
4.0,51550,1,1515335400,19.9,9.03,0.0,100.12,3.01,3
4.0,51548,2,1515336960,19.9,9.03,0.0,100.12,3.01,3
4.0,51547,2,1515338400,19.99,9.09,0.0,100.1,2.85,3
4.0,51548,2,1515339000,19.99,9.09,0.0,100.1,2.85,3
4.0,51547,2,1515339360,19.99,9.09,0.0,100.1,2.85,3
4.0,51087,1,1515340980,19.85,9.09,0.0,100.09,2.63,0
4.0,51549,2,1515341040,19.85,9.09,0.0,100.09,2.63,3
4.0,50913,1,1515341400,19.85,9.09,0.0,100.09,2.63,3
4.0,50349,2,1515341400,19.85,9.09,0.0,100.09,2.63,4
4.0,51550,2,1515341580,19.85,9.09,0.0,100.09,2.63,3
4.0,50911,1,1515341820,19.85,9.09,0.0,100.09,2.63,0
4.0,51548,2,1515342000,19.85,9.09,0.0,100.09,2.63,3
4.0,51548,2,1515342720,19.85,9.09,0.0,100.09,2.63,3
4.0,51548,2,1515343080,19.85,9.09,0.0,100.09,2.63,3
4.0,50349,2,1515343260,19.85,9.09,0.0,100.09,2.63,4
4.0,51547,2,1515343440,19.85,9.09,0.0,100.09,2.63,3
4.0,51550,2,1515343500,19.85,9.09,0.0,100.09,2.63,3
4.0,50240,1,1515344160,19.85,9.09,0.0,100.09,2.63,9
4.0,50913,1,1515344220,19.85,9.09,0.0,100.09,2.63,3
4.0,50349,2,1515344340,19.85,9.09,0.0,100.09,2.63,4
4.0,51549,2,1515345060,19.34,9.16,0.0,100.11,2.51,3
4.0,51547,2,1515345300,19.34,9.16,0.0,100.11,2.51,3
4.0,51549,2,1515345840,19.34,9.16,0.0,100.11,2.51,3
4.0,50909,1,1515346260,19.34,9.16,0.0,100.11,2.51,3
4.0,51550,2,1515346320,19.34,9.16,0.0,100.11,2.51,3
3.0,51547,2,1515346740,19.34,9.16,0.0,100.11,2.51,3
4.0,50913,2,1515346920,19.34,9.16,0.0,100.11,2.51,3
4.0,51087,2,1515347100,19.34,9.16,0.0,100.11,2.51,0
4.0,50339,2,1515347460,19.34,9.16,0.0,100.11,2.51,2
4.0,51548,2,1515347820,19.34,9.16,0.0,100.11,2.51,3
4.0,51547,2,1515348540,18.32,9.4,0.0,100.13,2.58,3
4.0,51550,2,1515348600,18.32,9.4,0.0,100.13,2.58,3
4.0,51548,2,1515349560,18.32,9.4,0.0,100.13,2.58,3
3.0,51547,2,1515349740,18.32,9.4,0.0,100.13,2.58,3
4.0,51547,2,1515351060,18.32,9.4,0.0,100.13,2.58,3
4.0,51548,2,1515352080,16.67,9.77,0.0,100.18,2.54,3
2.0,51088,2,1515352440,16.67,9.77,0.0,100.18,2.54,9
4.0,50911,2,1515353040,16.67,9.77,0.0,100.18,2.54,0
4.0,51548,2,1515353100,16.67,9.77,0.0,100.18,2.54,3
4.0,51547,2,1515354120,16.67,9.77,0.0,100.18,2.54,3
4.0,50349,2,1515354120,16.67,9.77,0.0,100.18,2.54,4
4.0,51548,2,1515354600,16.67,9.77,0.0,100.18,2.54,3
3.0,50911,2,1515354600,16.67,9.77,0.0,100.18,2.54,0
4.0,51086,1,1515355020,16.67,9.77,0.0,100.18,2.54,9
3.0,51547,2,1515355380,14.37,9.4,0.0,100.25,2.16,3
4.0,51549,2,1515356340,14.37,9.4,0.0,100.25,2.16,3
4.0,51550,2,1515356580,14.37,9.4,0.0,100.25,2.16,3
4.0,51548,2,1515357540,14.37,9.4,0.0,100.25,2.16,3
4.0,51547,2,1515357960,14.37,9.4,0.0,100.25,2.16,3
2.0,50349,1,1515358740,14.37,9.4,0.0,100.25,2.16,4
4.0,50841,1,1515359040,12.88,9.03,0.02,100.3,2.0,2
4.0,50266,1,1515359460,12.88,9.03,0.02,100.3,2.0,1
4.0,50349,2,1515360540,12.88,9.03,0.02,100.3,2.0,4
4.0,50911,2,1515360660,12.88,9.03,0.02,100.3,2.0,0
4.0,51548,2,1515360840,12.88,9.03,0.02,100.3,2.0,3
4.0,51548,2,1515361440,12.88,9.03,0.02,100.3,2.0,3
4.0,50911,2,1515362760,12.4,8.91,0.01,100.34,2.38,0
4.0,51549,2,1515363720,12.4,8.91,0.01,100.34,2.38,3
4.0,51548,2,1515364440,12.4,8.91,0.01,100.34,2.38,3
4.0,50349,2,1515364800,12.4,8.91,0.01,100.34,2.38,4
4.0,50908,1,1515365220,12.4,8.91,0.01,100.34,2.38,9
4.0,51547,2,1515365580,12.4,8.91,0.01,100.34,2.38,3
4.0,51548,2,1515366120,12.24,8.85,0.0,100.37,3.51,3
4.0,51549,2,1515366180,12.24,8.85,0.0,100.37,3.51,3
4.0,51547,2,1515367080,12.24,8.85,0.0,100.37,3.51,3
4.0,51550,2,1515367200,12.24,8.85,0.0,100.37,3.51,3
3.0,50910,1,1515367860,12.24,8.85,0.0,100.37,3.51,5
4.0,51548,2,1515369540,12.24,8.85,0.0,100.37,3.51,3
4.0,51548,2,1515370380,13.09,9.16,0.06,99.52,5.16,3
4.0,50909,1,1515370560,13.09,9.16,0.06,99.52,5.16,3
4.0,51547,2,1515371280,13.09,9.16,0.06,99.52,5.16,3
4.0,50914,1,1515372960,13.09,9.16,0.06,99.52,5.16,3
4.0,50910,1,1515373200,12.72,9.03,0.04,99.54,4.79,5
4.0,50913,1,1515373920,12.72,9.03,0.04,99.54,4.79,3
4.0,51422,2,1515376500,12.72,9.03,0.04,99.54,4.79,6
4.0,51421,2,1515376560,12.72,9.03,0.04,99.54,4.79,6
4.0,51549,2,1515378300,12.21,8.79,0.04,99.57,4.28,3
4.0,51547,2,1515381540,11.66,8.54,0.02,99.6,3.89,3
4.0,50911,2,1515384240,11.7,8.48,0.02,99.64,3.73,0
4.0,50269,1,1515384480,11.7,8.48,0.02,99.64,3.73,6
4.0,50913,2,1515385620,11.7,8.48,0.02,99.64,3.73,3
4.0,51088,2,1515387060,11.7,8.48,0.02,99.64,3.73,9
4.0,51423,2,1515389940,12.8,8.79,0.01,99.69,4.18,6
4.0,51548,2,1515391140,12.8,8.79,0.01,99.69,4.18,3
4.0,51547,2,1515391260,13.37,9.03,0.01,99.75,4.36,3
4.0,51426,2,1515392460,13.37,9.03,0.01,99.75,4.36,6
4.0,51547,2,1515393540,13.37,9.03,0.01,99.75,4.36,3
4.0,50912,2,1515395280,14.06,9.22,0.01,99.78,4.94,3
4.0,50315,2,1515396960,14.06,9.22,0.01,99.78,4.94,4
4.0,50841,2,1515397440,14.06,9.22,0.01,99.78,4.94,2
3.0,51423,1,1515397860,14.06,9.22,0.01,99.78,4.94,6
4.0,50911,2,1515398100,14.06,9.22,0.01,99.78,4.94,0
4.0,51426,2,1515398820,14.87,8.85,0.01,99.81,5.77,6
4.0,50676,2,1515399060,14.87,8.85,0.01,99.81,5.77,4
4.0,51356,2,1515399600,14.87,8.85,0.01,99.81,5.77,9
4.0,51548,2,1515399900,14.87,8.85,0.01,99.81,5.77,3
4.0,51425,2,1515401340,14.87,8.85,0.01,99.81,5.77,6
3.0,51422,2,1515401460,14.87,8.85,0.01,99.81,5.77,6
4.0,51429,2,1515401640,14.87,8.85,0.01,99.81,5.77,6
4.0,50914,1,1515402780,16.17,8.54,0.01,99.82,6.54,3
4.0,51421,2,1515402900,16.17,8.54,0.01,99.82,6.54,6
4.0,51422,2,1515403140,16.17,8.54,0.01,99.82,6.54,6
4.0,51548,2,1515403560,16.17,8.54,0.01,99.82,6.54,3
3.0,50909,1,1515403860,16.17,8.54,0.01,99.82,6.54,3
4.0,51088,1,1515403920,16.17,8.54,0.01,99.82,6.54,9
4.0,50523,2,1515403920,16.17,8.54,0.01,99.82,6.54,8
4.0,51199,1,1515404280,16.17,8.54,0.01,99.82,6.54,5
4.0,50911,2,1515404640,16.17,8.54,0.01,99.82,6.54,0
4.0,51549,2,1515404760,16.17,8.54,0.01,99.82,6.54,3
4.0,51548,2,1515405120,16.17,8.54,0.01,99.82,6.54,3
3.0,50268,2,1515405660,17.1,8.36,0.01,99.83,6.86,7
4.0,51199,2,1515405660,17.1,8.36,0.01,99.83,6.86,5
3.0,51356,1,1515405780,17.1,8.36,0.01,99.83,6.86,9
4.0,51421,2,1515405900,17.1,8.36,0.01,99.83,6.86,6
4.0,51422,2,1515406080,17.1,8.36,0.01,99.83,6.86,6
4.0,51423,2,1515406620,17.1,8.36,0.01,99.83,6.86,6
4.0,51200,2,1515406740,17.1,8.36,0.01,99.83,6.86,5
4.0,51426,2,1515406980,17.1,8.36,0.01,99.83,6.86,6
4.0,51202,1,1515407040,17.1,8.36,0.01,99.83,6.86,5
4.0,51549,2,1515407400,17.1,8.36,0.01,99.83,6.86,3
3.0,50264,2,1515407580,17.1,8.36,0.01,99.83,6.86,7
4.0,51547,2,1515407760,17.1,8.36,0.01,99.83,6.86,3
4.0,51422,2,1515407940,17.1,8.36,0.01,99.83,6.86,6
4.0,50910,2,1515408600,17.1,8.36,0.01,99.83,6.86,5
3.0,51426,3,1515408660,17.1,8.36,0.01,99.83,6.86,6
2.0,50315,1,1515408900,17.1,8.36,0.01,99.83,6.86,4
4.0,50263,2,1515409140,17.1,8.36,0.01,99.83,6.86,7
4.0,50267,2,1515409260,17.4,8.3,0.01,99.84,6.83,0
4.0,51549,2,1515409260,17.4,8.3,0.01,99.84,6.83,3
4.0,51421,2,1515409680,17.4,8.3,0.01,99.84,6.83,6
4.0,51548,3,1515410400,17.4,8.3,0.01,99.84,6.83,3
4.0,51547,2,1515410760,17.4,8.3,0.01,99.84,6.83,3
4.0,51422,2,1515410820,17.4,8.3,0.01,99.84,6.83,6
4.0,51198,1,1515410820,17.4,8.3,0.01,99.84,6.83,5
4.0,50264,1,1515410880,17.4,8.3,0.01,99.84,6.83,7
4.0,51421,2,1515411000,17.4,8.3,0.01,99.84,6.83,6
3.0,51428,2,1515411180,17.4,8.3,0.01,99.84,6.83,6
4.0,50264,2,1515411480,17.4,8.3,0.01,99.84,6.83,7
4.0,51547,2,1515411780,17.4,8.3,0.01,99.84,6.83,3
4.0,51549,2,1515412080,17.4,8.3,0.01,99.84,6.83,3
4.0,51200,2,1515412380,17.4,8.3,0.01,99.84,6.83,5
3.0,50263,1,1515412500,17.4,8.3,0.01,99.84,6.83,7
4.0,51199,1,1515412500,17.4,8.3,0.01,99.84,6.83,5
4.0,51548,2,1515412680,17.4,8.3,0.01,99.84,6.83,3
4.0,51199,2,1515412740,17.4,8.3,0.01,99.84,6.83,5
3.0,51426,2,1515412800,17.41,8.36,0.01,99.87,6.61,6
4.0,51547,2,1515412860,17.41,8.36,0.01,99.87,6.61,3
3.0,50910,1,1515413880,17.41,8.36,0.01,99.87,6.61,5
4.0,51421,2,1515414180,17.41,8.36,0.01,99.87,6.61,6
4.0,50230,2,1515414360,17.41,8.36,0.01,99.87,6.61,8
3.0,50349,1,1515415500,17.41,8.36,0.01,99.87,6.61,4
4.0,51356,1,1515415800,17.41,8.36,0.01,99.87,6.61,9
4.0,51548,2,1515416100,17.41,8.36,0.01,99.87,6.61,3
3.0,50266,1,1515416160,17.41,8.36,0.01,99.87,6.61,1
4.0,51425,2,1515416700,17.05,8.54,0.15,99.89,6.03,6
4.0,51422,2,1515417180,17.05,8.54,0.15,99.89,6.03,6
4.0,51426,2,1515417360,17.05,8.54,0.15,99.89,6.03,6
3.0,51427,2,1515417540,17.05,8.54,0.15,99.89,6.03,6
4.0,51424,2,1515417660,17.05,8.54,0.15,99.89,6.03,6
4.0,51425,2,1515417840,17.05,8.54,0.15,99.89,6.03,6
4.0,51200,2,1515418200,17.05,8.54,0.15,99.89,6.03,5
4.0,50349,2,1515418440,17.05,8.54,0.15,99.89,6.03,4
2.0,51422,2,1515418440,17.05,8.54,0.15,99.89,6.03,6
4.0,51549,2,1515418920,17.05,8.54,0.15,99.89,6.03,3
3.0,50261,2,1515419040,17.05,8.54,0.15,99.89,6.03,8
4.0,51424,2,1515419940,17.05,8.54,0.15,99.89,6.03,6
3.0,50909,1,1515420420,16.61,8.91,0.38,99.9,5.13,3
4.0,50315,1,1515420540,16.61,8.91,0.38,99.9,5.13,4
4.0,51547,2,1515420540,16.61,8.91,0.38,99.9,5.13,3
4.0,50523,2,1515420600,16.61,8.91,0.38,99.9,5.13,8
4.0,51199,1,1515420720,16.61,8.91,0.38,99.9,5.13,5
2.0,50272,1,1515420840,16.61,8.91,0.38,99.9,5.13,2
4.0,51548,2,1515420900,16.61,8.91,0.38,99.9,5.13,3
2.0,50272,1,1515421020,16.61,8.91,0.38,99.9,5.13,2
4.0,51425,2,1515421080,16.61,8.91,0.38,99.9,5.13,6
4.0,51549,2,1515421200,16.61,8.91,0.38,99.9,5.13,3
4.0,50349,2,1515421380,16.61,8.91,0.38,99.9,5.13,4
4.0,51550,2,1515421680,16.61,8.91,0.38,99.9,5.13,3
4.0,51201,2,1515421680,16.61,8.91,0.38,99.9,5.13,5
3.0,51547,2,1515421740,16.61,8.91,0.38,99.9,5.13,3
3.0,50261,1,1515421740,16.61,8.91,0.38,99.9,5.13,8
3.0,50910,2,1515421800,16.61,8.91,0.38,99.9,5.13,5
3.0,50238,2,1515422340,16.61,8.91,0.38,99.9,5.13,2
2.0,51427,1,1515422340,16.61,8.91,0.38,99.9,5.13,6
4.0,51422,2,1515423240,16.61,8.91,0.38,99.9,5.13,6
3.0,51425,2,1515423420,16.61,8.91,0.38,99.9,5.13,6
4.0,51198,2,1515423600,16.44,9.34,0.47,99.88,4.92,5
4.0,51424,2,1515423720,16.44,9.34,0.47,99.88,4.92,6
3.0,51198,1,1515423780,16.44,9.34,0.47,99.88,4.92,5
4.0,50910,2,1515423900,16.44,9.34,0.47,99.88,4.92,5
4.0,50910,1,1515424020,16.44,9.34,0.47,99.88,4.92,5
4.0,51549,2,1515424080,16.44,9.34,0.47,99.88,4.92,3
2.0,51088,2,1515424380,16.44,9.34,0.47,99.88,4.92,9
4.0,50230,2,1515424440,16.44,9.34,0.47,99.88,4.92,8
4.0,51199,2,1515424440,16.44,9.34,0.47,99.88,4.92,5
4.0,51547,2,1515424440,16.44,9.34,0.47,99.88,4.92,3
4.0,51200,1,1515424500,16.44,9.34,0.47,99.88,4.92,5
4.0,51426,2,1515424500,16.44,9.34,0.47,99.88,4.92,6
4.0,50675,2,1515424680,16.44,9.34,0.47,99.88,4.92,4
4.0,50909,2,1515425160,16.44,9.34,0.47,99.88,4.92,3
3.0,50349,2,1515425340,16.44,9.34,0.47,99.88,4.92,4
4.0,51424,2,1515425700,16.44,9.34,0.47,99.88,4.92,6
4.0,51421,2,1515425820,16.44,9.34,0.47,99.88,4.92,6
4.0,51200,2,1515426540,16.44,9.34,0.47,99.88,4.92,5
4.0,51548,2,1515426600,16.44,9.34,0.47,99.88,4.92,3
3.0,51422,2,1515427140,16.44,9.34,0.47,99.88,4.92,6
4.0,50911,2,1515427200,16.18,9.58,0.53,99.86,5.15,0
4.0,51550,2,1515427380,16.18,9.58,0.53,99.86,5.15,3
4.0,51426,2,1515427500,16.18,9.58,0.53,99.86,5.15,6
4.0,51549,2,1515427860,16.18,9.58,0.53,99.86,5.15,3
4.0,51203,1,1515428040,16.18,9.58,0.53,99.86,5.15,5
4.0,51548,2,1515428640,16.18,9.58,0.53,99.86,5.15,3
4.0,51549,2,1515428940,16.18,9.58,0.53,99.86,5.15,3
4.0,51547,2,1515429300,16.18,9.58,0.53,99.86,5.15,3
4.0,51550,2,1515429420,16.18,9.58,0.53,99.86,5.15,3
3.0,51548,2,1515429540,16.18,9.58,0.53,99.86,5.15,3
4.0,50911,2,1515429840,16.18,9.58,0.53,99.86,5.15,0
4.0,51547,2,1515429900,16.18,9.58,0.53,99.86,5.15,3
4.0,51426,2,1515430080,16.18,9.58,0.53,99.86,5.15,6
3.0,51550,2,1515430200,16.18,9.58,0.53,99.86,5.15,3
2.0,50909,1,1515430560,16.18,9.58,0.53,99.86,5.15,3
4.0,51549,2,1515430860,15.66,9.7,0.54,99.86,5.08,3
4.0,51547,2,1515431040,15.66,9.7,0.54,99.86,5.08,3
4.0,51548,2,1515431580,15.66,9.7,0.54,99.86,5.08,3
3.0,50263,1,1515431700,15.66,9.7,0.54,99.86,5.08,7
4.0,51547,2,1515431760,15.66,9.7,0.54,99.86,5.08,3
4.0,51428,2,1515432480,15.66,9.7,0.54,99.86,5.08,6
4.0,51422,2,1515432720,15.66,9.7,0.54,99.86,5.08,6
4.0,50272,1,1515433440,15.66,9.7,0.54,99.86,5.08,2
4.0,51547,2,1515433680,15.66,9.7,0.54,99.86,5.08,3
4.0,51550,2,1515433980,15.66,9.7,0.54,99.86,5.08,3
4.0,51421,2,1515434880,15.23,9.7,0.4,99.84,5.04,6
4.0,51547,2,1515436140,15.23,9.7,0.4,99.84,5.04,3
4.0,51548,2,1515436740,15.23,9.7,0.4,99.84,5.04,3
4.0,50911,2,1515436860,15.23,9.7,0.4,99.84,5.04,0
4.0,50912,2,1515437820,15.23,9.7,0.4,99.84,5.04,3
4.0,50909,2,1515437940,15.23,9.7,0.4,99.84,5.04,3
4.0,51548,2,1515438120,14.71,9.64,0.33,99.82,5.06,3
4.0,51548,2,1515438720,14.71,9.64,0.33,99.82,5.06,3
3.0,50909,1,1515439020,14.71,9.64,0.33,99.82,5.06,3
4.0,50911,2,1515439320,14.71,9.64,0.33,99.82,5.06,0
4.0,51549,2,1515439740,14.71,9.64,0.33,99.82,5.06,3
4.0,51425,2,1515440160,14.71,9.64,0.33,99.82,5.06,6
4.0,51549,2,1515440400,14.71,9.64,0.33,99.82,5.06,3
4.0,50240,2,1515440520,14.71,9.64,0.33,99.82,5.06,9
3.0,50267,2,1515440760,14.71,9.64,0.33,99.82,5.06,0
4.0,51548,2,1515441300,14.71,9.64,0.33,99.82,5.06,3
4.0,51549,2,1515442260,14.33,9.58,0.66,99.8,5.53,3
3.0,51426,1,1515442620,14.33,9.58,0.66,99.8,5.53,6
4.0,50911,2,1515443040,14.33,9.58,0.66,99.8,5.53,0
4.0,50349,2,1515444000,14.33,9.58,0.66,99.8,5.53,4
4.0,51547,2,1515444060,14.33,9.58,0.66,99.8,5.53,3
4.0,51423,2,1515445200,14.19,9.64,0.84,99.77,6.01,6
4.0,51426,2,1515445860,14.19,9.64,0.84,99.77,6.01,6
4.0,51548,2,1515446280,14.19,9.64,0.84,99.77,6.01,3
4.0,50912,1,1515446580,14.19,9.64,0.84,99.77,6.01,3
4.0,51422,2,1515447180,14.19,9.64,0.84,99.77,6.01,6
4.0,51425,2,1515447300,14.19,9.64,0.84,99.77,6.01,6
4.0,50841,2,1515447660,14.19,9.64,0.84,99.77,6.01,2
4.0,51547,2,1515448080,14.19,9.64,0.84,99.77,6.01,3
4.0,50266,2,1515448140,14.19,9.64,0.84,99.77,6.01,1
4.0,51549,2,1515448500,14.19,9.64,0.84,99.77,6.01,3
4.0,50911,2,1515448920,14.18,9.7,0.52,99.76,5.91,0
2.0,51421,2,1515450000,14.18,9.7,0.52,99.76,5.91,6
4.0,51548,2,1515451020,14.18,9.7,0.52,99.76,5.91,3
4.0,51422,2,1515451920,14.18,9.7,0.52,99.76,5.91,6
4.0,51548,2,1515453840,14.15,9.7,0.25,99.74,5.39,3
4.0,51547,2,1515454020,14.15,9.7,0.25,99.74,5.39,3
4.0,50268,2,1515454140,14.15,9.7,0.25,99.74,5.39,7
4.0,50911,2,1515454620,14.15,9.7,0.25,99.74,5.39,0
4.0,51549,2,1515456000,11.54,7.57,0.08,100.27,4.06,3
4.0,51548,2,1515456780,11.54,7.57,0.08,100.27,4.06,3
4.0,50911,2,1515457920,11.54,7.57,0.08,100.27,4.06,0
4.0,51548,2,1515458700,11.54,7.57,0.08,100.27,4.06,3
4.0,51421,2,1515460740,11.63,7.69,0.11,100.25,4.22,6
4.0,50911,2,1515460800,11.63,7.69,0.11,100.25,4.22,0
4.0,51548,2,1515461100,11.63,7.69,0.11,100.25,4.22,3
4.0,51426,2,1515461520,11.63,7.69,0.11,100.25,4.22,6
4.0,51424,2,1515461580,11.63,7.69,0.11,100.25,4.22,6
4.0,51547,2,1515461700,11.63,7.69,0.11,100.25,4.22,3
4.0,51549,2,1515462120,11.63,7.69,0.11,100.25,4.22,3
4.0,51422,2,1515462300,11.63,7.69,0.11,100.25,4.22,6
4.0,51424,2,1515462420,11.63,7.69,0.11,100.25,4.22,6
4.0,50911,2,1515462960,11.63,7.69,0.11,100.25,4.22,0
4.0,51548,2,1515462960,11.63,7.69,0.11,100.25,4.22,3
4.0,51423,2,1515463140,11.63,7.69,0.11,100.25,4.22,6
